// Include this csv to use the Quad AI Type in your map

// ANIMATIONS
// Stationary Attacks
xanim,ai_zombie_quad_attack
xanim,ai_zombie_quad_attack_2
xanim,ai_zombie_quad_attack_3
xanim,ai_zombie_quad_attack_4
xanim,ai_zombie_quad_attack_5
xanim,ai_zombie_quad_attack_6
xanim,ai_zombie_quad_attack_double
xanim,ai_zombie_quad_attack_double_2
xanim,ai_zombie_quad_attack_double_3
xanim,ai_zombie_quad_attack_double_4
xanim,ai_zombie_quad_attack_double_5
xanim,ai_zombie_quad_attack_double_6

// Walking Attacks

// Running Attacks

// Sprinting Attacks

// Death
xanim,ai_zombie_quad_death
xanim,ai_zombie_quad_death_2
xanim,ai_zombie_quad_death_3
xanim,ai_zombie_quad_death_4
xanim,ai_zombie_quad_death_5
xanim,ai_zombie_quad_death_6
xanim,ai_zombie_quad_death_tesla
xanim,ai_zombie_quad_death_tesla_2
xanim,ai_zombie_quad_death_tesla_3
xanim,ai_zombie_quad_death_tesla_4
xanim,ai_zombie_quad_wall_death_heavy
xanim,ai_zombie_quad_wall_death_heavy2
xanim,ai_zombie_quad_wall_death_mg
xanim,ai_zombie_quad_wall_death_mg2

// General Idles
xanim,ai_zombie_quad_idle
xanim,ai_zombie_quad_idle_2

// Traversal Animations
xanim,ai_zombie_quad_crawl_sprint_wall
xanim,ai_zombie_quad_crawl_sprint_wall_intro
xanim,ai_zombie_quad_crawl_sprint_wall_intro_2
xanim,ai_zombie_ceiling_crawl
xanim,ai_zombie_quad_traverse_ground_crawlfast
xanim,ai_zombie_quad_wall_jump_off
xanim,ai_zombie_quad_jump_down_128
xanim,ai_zombie_quad_jump_down_vent 

// Walk
xanim,ai_zombie_quad_crawl
xanim,ai_zombie_quad_crawl_2
xanim,ai_zombie_quad_crawl_3

// Run
xanim,ai_zombie_quad_crawl_run
xanim,ai_zombie_quad_crawl_run_2
xanim,ai_zombie_quad_crawl_run_3
xanim,ai_zombie_quad_crawl_run_4
xanim,ai_zombie_quad_crawl_run_5

// Sprint
xanim,ai_zombie_quad_crawl_sprint
xanim,ai_zombie_quad_crawl_sprint_2
xanim,ai_zombie_quad_crawl_sprint_3

// Crawlers (quads with no legs)
xanim,ai_zombie_quad_crawl_01
xanim,ai_zombie_quad_crawl_02
xanim,ai_zombie_quad_crawl_03


// Taunts
xanim,ai_zombie_quad_taunt
xanim,ai_zombie_quad_taunt_2
xanim,ai_zombie_quad_taunt_3
xanim,ai_zombie_quad_taunt_4
xanim,ai_zombie_quad_taunt_5
xanim,ai_zombie_quad_taunt_6

// Leap Attack
xanim,ai_zombie_quad_attack_leap_loop_in
xanim,ai_zombie_quad_attack_leap_loop
xanim,ai_zombie_quad_attack_leap_attack
xanim,ai_zombie_quad_attack_leap_loop_out

// SCRIPTS
rawfile,maps/_zombiemode_ai_quad.gsc

fx,maps/zombie/fx_zombie_quad_trail
fx,maps/zombie/fx_zombie_quad_gas_nova6
