
rocket_explode,default,weapon/rocket/fx_rocket_exp_default
rocket_explode,brick,weapon/rocket/fx_rocket_exp_default
rocket_explode,bark,weapon/rocket/fx_rocket_exp_default
rocket_explode,carpet,weapon/rocket/fx_rocket_exp_default
rocket_explode,cloth,weapon/rocket/fx_rocket_exp_default
rocket_explode,concrete,weapon/rocket/fx_rocket_exp_default
rocket_explode,dirt,weapon/rocket/fx_rocket_exp_default
rocket_explode,flesh,impacts/fx_flesh_hit_body_nonfatal_mp
rocket_explode,foliage,weapon/rocket/fx_rocket_exp_foliage
rocket_explode,glass,weapon/rocket/fx_rocket_exp_default
rocket_explode,grass,weapon/rocket/fx_rocket_exp_default
rocket_explode,gravel,weapon/rocket/fx_rocket_exp_default
rocket_explode,ice,weapon/rocket/fx_rocket_exp_default
rocket_explode,metal,explosions/fx_exp_rocket_metal
rocket_explode,mud,weapon/rocket/fx_rocket_exp_mud
rocket_explode,paper,weapon/rocket/fx_rocket_exp_default
rocket_explode,plaster,weapon/rocket/fx_rocket_exp_default
rocket_explode,rock,weapon/rocket/fx_rocket_exp_rock
rocket_explode,sand,weapon/rocket/fx_rocket_exp_default
rocket_explode,snow,weapon/rocket/fx_rocket_exp_default
rocket_explode,water,weapon/rocket/fx_rocket_exp_water
rocket_explode,wood,weapon/rocket/fx_rocket_exp_default
rocket_explode,asphalt,weapon/rocket/fx_rocket_exp_default
rocket_explode,ceramic,weapon/rocket/fx_rocket_exp_default
rocket_explode,plastic,weapon/rocket/fx_rocket_exp_default
rocket_explode,rubber,weapon/rocket/fx_rocket_exp_default
rocket_explode,cushion,weapon/rocket/fx_rocket_exp_default
rocket_explode,fruit,weapon/rocket/fx_rocket_exp_default
rocket_explode,paintedmetal,explosions/fx_exp_rocket_metal
rocket_explode,player,
rocket_explode,tallgrass,weapon/rocket/fx_rocket_exp_default

rocket_explode_xtreme,default,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,bark,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,brick,maps/pow/fx_pow_rocket_xtreme_exp_rock
rocket_explode_xtreme,carpet,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,cloth,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,concrete,maps/pow/fx_pow_rocket_xtreme_exp_rock
rocket_explode_xtreme,dirt,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,flesh,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,foliage,weapon/rocket/fx_rocket_exp_foliage
rocket_explode_xtreme,glass,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,grass,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,gravel,maps/pow/fx_pow_rocket_xtreme_exp_rock
rocket_explode_xtreme,ice,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,metal,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,mud,maps/pow/fx_pow_rocket_xtreme_exp_mud
rocket_explode_xtreme,paper,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,plaster,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,rock,maps/pow/fx_pow_rocket_xtreme_exp_rock
rocket_explode_xtreme,sand,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,snow,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,water,weapon/rocket/fx_rocket_exp_water
rocket_explode_xtreme,wood,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,asphalt,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,ceramic,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,plastic,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,rubber,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,cushion,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,fruit,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,paintedmetal,maps/pow/fx_pow_rocket_xtreme_exp_default
rocket_explode_xtreme,player,
rocket_explode_xtreme,tallgrass,maps/pow/fx_pow_rocket_xtreme_exp_default
